,class
82648,QSO
82649,STAR
82650,GALAXY
82651,STAR
82652,STAR
82653,STAR
82654,STAR
82655,STAR
82656,QSO
82657,STAR
82658,GALAXY
82659,QSO
82660,QSO
82661,STAR
82662,GALAXY
82663,GALAXY
82664,GALAXY
82665,STAR
82666,GALAXY
82667,STAR
82668,GALAXY
82669,GALAXY
82670,STAR
82671,STAR
82672,GALAXY
82673,STAR
82674,GALAXY
82675,GALAXY
82676,STAR
82677,STAR
82678,QSO
82679,STAR
82680,GALAXY
82681,GALAXY
82682,GALAXY
82683,QSO
82684,GALAXY
82685,STAR
82686,GALAXY
82687,QSO
82688,GALAXY
82689,GALAXY
82690,GALAXY
82691,GALAXY
82692,GALAXY
82693,GALAXY
82694,GALAXY
82695,GALAXY
82696,GALAXY
82697,STAR
82698,GALAXY
82699,GALAXY
82700,GALAXY
82701,GALAXY
82702,STAR
82703,GALAXY
82704,STAR
82705,STAR
82706,GALAXY
82707,QSO
82708,STAR
82709,STAR
82710,GALAXY
82711,GALAXY
82712,GALAXY
82713,STAR
82714,GALAXY
82715,GALAXY
82716,GALAXY
82717,GALAXY
82718,GALAXY
82719,QSO
82720,STAR
82721,GALAXY
82722,GALAXY
82723,STAR
82724,STAR
82725,STAR
82726,GALAXY
82727,QSO
82728,GALAXY
82729,GALAXY
82730,GALAXY
82731,GALAXY
82732,STAR
82733,STAR
82734,QSO
82735,STAR
82736,GALAXY
82737,GALAXY
82738,STAR
82739,STAR
82740,GALAXY
82741,GALAXY
82742,GALAXY
82743,GALAXY
82744,STAR
82745,STAR
82746,GALAXY
82747,GALAXY
82748,STAR
82749,STAR
82750,QSO
82751,QSO
82752,STAR
82753,GALAXY
82754,STAR
82755,STAR
82756,STAR
82757,STAR
82758,STAR
82759,QSO
82760,GALAXY
82761,STAR
82762,GALAXY
82763,STAR
82764,GALAXY
82765,GALAXY
82766,GALAXY
82767,QSO
82768,STAR
82769,GALAXY
82770,GALAXY
82771,STAR
82772,STAR
82773,STAR
82774,QSO
82775,STAR
82776,STAR
82777,QSO
82778,GALAXY
82779,GALAXY
82780,GALAXY
82781,GALAXY
82782,GALAXY
82783,STAR
82784,GALAXY
82785,GALAXY
82786,STAR
82787,STAR
82788,STAR
82789,GALAXY
82790,STAR
82791,GALAXY
82792,GALAXY
82793,GALAXY
82794,QSO
82795,STAR
82796,STAR
82797,GALAXY
82798,QSO
82799,STAR
82800,GALAXY
82801,GALAXY
82802,STAR
82803,GALAXY
82804,GALAXY
82805,GALAXY
82806,GALAXY
82807,GALAXY
82808,GALAXY
82809,QSO
82810,GALAXY
82811,STAR
82812,STAR
82813,STAR
82814,GALAXY
82815,QSO
82816,STAR
82817,STAR
82818,GALAXY
82819,GALAXY
82820,STAR
82821,STAR
82822,GALAXY
82823,GALAXY
82824,GALAXY
82825,STAR
82826,STAR
82827,STAR
82828,GALAXY
82829,GALAXY
82830,GALAXY
82831,STAR
82832,GALAXY
82833,GALAXY
82834,STAR
82835,QSO
82836,QSO
82837,STAR
82838,GALAXY
82839,GALAXY
82840,STAR
82841,GALAXY
82842,GALAXY
82843,QSO
82844,STAR
82845,GALAXY
82846,GALAXY
82847,STAR
82848,STAR
82849,STAR
82850,GALAXY
82851,GALAXY
82852,STAR
82853,GALAXY
82854,GALAXY
82855,GALAXY
82856,GALAXY
82857,GALAXY
82858,GALAXY
82859,GALAXY
82860,QSO
82861,STAR
82862,STAR
82863,GALAXY
82864,GALAXY
82865,STAR
82866,GALAXY
82867,QSO
82868,STAR
82869,STAR
82870,GALAXY
82871,GALAXY
82872,STAR
82873,GALAXY
82874,GALAXY
82875,GALAXY
82876,STAR
82877,STAR
82878,STAR
82879,GALAXY
82880,GALAXY
82881,STAR
82882,GALAXY
82883,GALAXY
82884,GALAXY
82885,GALAXY
82886,GALAXY
82887,QSO
82888,STAR
82889,STAR
82890,STAR
82891,GALAXY
82892,GALAXY
82893,GALAXY
82894,STAR
82895,GALAXY
82896,GALAXY
82897,GALAXY
82898,GALAXY
82899,STAR
82900,GALAXY
82901,GALAXY
82902,STAR
82903,STAR
82904,STAR
82905,STAR
82906,GALAXY
82907,GALAXY
82908,STAR
82909,GALAXY
82910,GALAXY
82911,GALAXY
82912,GALAXY
82913,GALAXY
82914,STAR
82915,GALAXY
82916,QSO
82917,GALAXY
82918,GALAXY
82919,GALAXY
82920,GALAXY
82921,STAR
82922,GALAXY
82923,GALAXY
82924,QSO
82925,GALAXY
82926,GALAXY
82927,GALAXY
82928,STAR
82929,GALAXY
82930,STAR
82931,GALAXY
82932,STAR
82933,GALAXY
82934,GALAXY
82935,GALAXY
82936,STAR
82937,GALAXY
82938,STAR
82939,STAR
82940,GALAXY
82941,STAR
82942,STAR
82943,STAR
82944,STAR
82945,STAR
82946,GALAXY
82947,STAR
82948,GALAXY
82949,GALAXY
82950,GALAXY
82951,GALAXY
82952,GALAXY
82953,STAR
82954,STAR
82955,GALAXY
82956,QSO
82957,STAR
82958,GALAXY
82959,GALAXY
82960,GALAXY
82961,STAR
82962,STAR
82963,STAR
82964,GALAXY
82965,GALAXY
82966,STAR
82967,STAR
82968,GALAXY
82969,GALAXY
82970,STAR
82971,STAR
82972,STAR
82973,STAR
82974,STAR
82975,STAR
82976,STAR
82977,GALAXY
82978,GALAXY
82979,QSO
82980,STAR
82981,GALAXY
82982,STAR
82983,STAR
82984,STAR
82985,GALAXY
82986,GALAXY
82987,GALAXY
82988,GALAXY
82989,GALAXY
82990,GALAXY
82991,QSO
82992,GALAXY
82993,STAR
82994,QSO
82995,STAR
82996,GALAXY
82997,GALAXY
82998,GALAXY
82999,QSO
83000,STAR
83001,STAR
83002,GALAXY
83003,GALAXY
83004,GALAXY
83005,GALAXY
83006,GALAXY
83007,GALAXY
83008,GALAXY
83009,GALAXY
83010,GALAXY
83011,GALAXY
83012,GALAXY
83013,GALAXY
83014,GALAXY
83015,QSO
83016,GALAXY
83017,STAR
83018,GALAXY
83019,STAR
83020,STAR
83021,GALAXY
83022,GALAXY
83023,GALAXY
83024,GALAXY
83025,GALAXY
83026,GALAXY
83027,GALAXY
83028,GALAXY
83029,GALAXY
83030,STAR
83031,GALAXY
83032,GALAXY
83033,GALAXY
83034,GALAXY
83035,GALAXY
83036,GALAXY
83037,GALAXY
83038,STAR
83039,GALAXY
83040,GALAXY
83041,GALAXY
83042,GALAXY
83043,GALAXY
83044,GALAXY
83045,STAR
83046,STAR
83047,QSO
83048,STAR
83049,GALAXY
83050,GALAXY
83051,QSO
83052,QSO
83053,STAR
83054,STAR
83055,QSO
83056,STAR
83057,QSO
83058,STAR
83059,STAR
83060,STAR
83061,QSO
83062,GALAXY
83063,GALAXY
83064,GALAXY
83065,STAR
83066,QSO
83067,GALAXY
83068,GALAXY
83069,STAR
83070,GALAXY
83071,GALAXY
83072,QSO
83073,GALAXY
83074,STAR
83075,STAR
83076,STAR
83077,STAR
83078,GALAXY
83079,GALAXY
83080,GALAXY
83081,GALAXY
83082,GALAXY
83083,STAR
83084,STAR
83085,STAR
83086,STAR
83087,GALAXY
83088,QSO
83089,STAR
83090,GALAXY
83091,GALAXY
83092,GALAXY
83093,QSO
83094,STAR
83095,GALAXY
83096,GALAXY
83097,GALAXY
83098,STAR
83099,GALAXY
83100,GALAXY
83101,QSO
83102,GALAXY
83103,STAR
83104,STAR
83105,GALAXY
83106,GALAXY
83107,STAR
83108,GALAXY
83109,STAR
83110,STAR
83111,GALAXY
83112,GALAXY
83113,QSO
83114,STAR
83115,STAR
83116,STAR
83117,GALAXY
83118,QSO
83119,STAR
83120,STAR
83121,QSO
83122,STAR
83123,GALAXY
83124,GALAXY
83125,GALAXY
83126,GALAXY
83127,QSO
83128,GALAXY
83129,GALAXY
83130,GALAXY
83131,GALAXY
83132,GALAXY
83133,GALAXY
83134,GALAXY
83135,QSO
83136,STAR
83137,GALAXY
83138,QSO
83139,GALAXY
83140,GALAXY
83141,GALAXY
83142,GALAXY
83143,GALAXY
83144,GALAXY
83145,GALAXY
83146,GALAXY
83147,GALAXY
83148,STAR
83149,GALAXY
83150,STAR
83151,GALAXY
83152,STAR
83153,QSO
83154,STAR
83155,STAR
83156,STAR
83157,GALAXY
83158,GALAXY
83159,QSO
83160,QSO
83161,STAR
83162,GALAXY
83163,STAR
83164,STAR
83165,GALAXY
83166,GALAXY
83167,GALAXY
83168,GALAXY
83169,STAR
83170,GALAXY
83171,GALAXY
83172,GALAXY
83173,STAR
83174,GALAXY
83175,GALAXY
83176,GALAXY
83177,QSO
83178,GALAXY
83179,STAR
83180,QSO
83181,STAR
83182,QSO
83183,GALAXY
83184,GALAXY
83185,STAR
83186,GALAXY
83187,GALAXY
83188,GALAXY
83189,GALAXY
83190,GALAXY
83191,STAR
83192,STAR
83193,STAR
83194,STAR
83195,GALAXY
83196,GALAXY
83197,STAR
83198,GALAXY
83199,GALAXY
83200,STAR
83201,STAR
83202,GALAXY
83203,GALAXY
83204,GALAXY
83205,STAR
83206,STAR
83207,GALAXY
83208,STAR
83209,GALAXY
83210,QSO
83211,GALAXY
83212,GALAXY
83213,GALAXY
83214,STAR
83215,STAR
83216,GALAXY
83217,STAR
83218,STAR
83219,STAR
83220,GALAXY
83221,GALAXY
83222,STAR
83223,GALAXY
83224,GALAXY
83225,GALAXY
83226,GALAXY
83227,GALAXY
83228,QSO
83229,STAR
83230,GALAXY
83231,GALAXY
83232,GALAXY
83233,QSO
83234,GALAXY
83235,GALAXY
83236,GALAXY
83237,QSO
83238,STAR
83239,GALAXY
83240,QSO
83241,GALAXY
83242,QSO
83243,GALAXY
83244,GALAXY
83245,STAR
83246,QSO
83247,GALAXY
83248,GALAXY
83249,GALAXY
83250,GALAXY
83251,GALAXY
83252,GALAXY
83253,GALAXY
83254,STAR
83255,STAR
83256,GALAXY
83257,GALAXY
83258,GALAXY
83259,QSO
83260,STAR
83261,STAR
83262,GALAXY
83263,GALAXY
83264,GALAXY
83265,GALAXY
83266,GALAXY
83267,GALAXY
83268,GALAXY
83269,STAR
83270,STAR
83271,GALAXY
83272,GALAXY
83273,STAR
83274,STAR
83275,GALAXY
83276,GALAXY
83277,STAR
83278,STAR
83279,GALAXY
83280,GALAXY
83281,STAR
83282,GALAXY
83283,GALAXY
83284,STAR
83285,GALAXY
83286,GALAXY
83287,STAR
83288,GALAXY
83289,GALAXY
83290,GALAXY
83291,GALAXY
83292,STAR
83293,STAR
83294,STAR
83295,STAR
83296,QSO
83297,GALAXY
83298,GALAXY
83299,GALAXY
83300,QSO
83301,GALAXY
83302,STAR
83303,QSO
83304,STAR
83305,GALAXY
83306,STAR
83307,GALAXY
83308,GALAXY
83309,STAR
83310,STAR
83311,STAR
83312,QSO
83313,GALAXY
83314,GALAXY
83315,GALAXY
83316,GALAXY
83317,STAR
83318,GALAXY
83319,GALAXY
83320,STAR
83321,QSO
83322,QSO
83323,GALAXY
83324,GALAXY
83325,GALAXY
83326,GALAXY
83327,GALAXY
83328,STAR
83329,STAR
83330,STAR
83331,QSO
83332,QSO
83333,GALAXY
83334,GALAXY
83335,QSO
83336,GALAXY
83337,GALAXY
83338,STAR
83339,STAR
83340,STAR
83341,QSO
83342,GALAXY
83343,GALAXY
83344,GALAXY
83345,GALAXY
83346,GALAXY
83347,STAR
83348,STAR
83349,QSO
83350,STAR
83351,QSO
83352,STAR
83353,GALAXY
83354,STAR
83355,QSO
83356,GALAXY
83357,GALAXY
83358,GALAXY
83359,STAR
83360,GALAXY
83361,GALAXY
83362,GALAXY
83363,GALAXY
83364,GALAXY
83365,QSO
83366,GALAXY
83367,STAR
83368,STAR
83369,STAR
83370,STAR
83371,STAR
83372,GALAXY
83373,GALAXY
83374,STAR
83375,GALAXY
83376,GALAXY
83377,STAR
83378,STAR
83379,STAR
83380,STAR
83381,STAR
83382,STAR
83383,GALAXY
83384,GALAXY
83385,GALAXY
83386,STAR
83387,GALAXY
83388,GALAXY
83389,GALAXY
83390,QSO
83391,GALAXY
83392,STAR
83393,STAR
83394,GALAXY
83395,STAR
83396,QSO
83397,STAR
83398,STAR
83399,GALAXY
83400,GALAXY
83401,GALAXY
83402,STAR
83403,GALAXY
83404,STAR
83405,STAR
83406,STAR
83407,STAR
83408,GALAXY
83409,STAR
83410,QSO
83411,GALAXY
83412,STAR
83413,GALAXY
83414,GALAXY
83415,GALAXY
83416,STAR
83417,QSO
83418,STAR
83419,GALAXY
83420,GALAXY
83421,GALAXY
83422,QSO
83423,QSO
83424,GALAXY
83425,STAR
83426,GALAXY
83427,STAR
83428,STAR
83429,STAR
83430,GALAXY
83431,STAR
83432,STAR
83433,GALAXY
83434,GALAXY
83435,GALAXY
83436,GALAXY
83437,GALAXY
83438,STAR
83439,STAR
83440,STAR
83441,STAR
83442,STAR
83443,STAR
83444,GALAXY
83445,GALAXY
83446,QSO
83447,GALAXY
83448,STAR
83449,STAR
83450,GALAXY
83451,GALAXY
83452,STAR
83453,GALAXY
83454,GALAXY
83455,QSO
83456,GALAXY
83457,GALAXY
83458,STAR
83459,QSO
83460,GALAXY
83461,STAR
83462,QSO
83463,QSO
83464,GALAXY
83465,GALAXY
83466,STAR
83467,STAR
83468,QSO
83469,GALAXY
83470,GALAXY
83471,QSO
83472,GALAXY
83473,GALAXY
83474,STAR
83475,GALAXY
83476,STAR
83477,GALAXY
83478,STAR
83479,GALAXY
83480,GALAXY
83481,GALAXY
83482,GALAXY
83483,GALAXY
83484,GALAXY
83485,QSO
83486,GALAXY
83487,QSO
83488,GALAXY
83489,STAR
83490,GALAXY
83491,GALAXY
83492,STAR
83493,STAR
83494,STAR
83495,STAR
83496,GALAXY
83497,STAR
83498,GALAXY
83499,STAR
83500,GALAXY
83501,GALAXY
83502,STAR
83503,GALAXY
83504,GALAXY
83505,STAR
83506,QSO
83507,GALAXY
83508,GALAXY
83509,STAR
83510,GALAXY
83511,GALAXY
83512,QSO
83513,STAR
83514,GALAXY
83515,GALAXY
83516,GALAXY
83517,STAR
83518,STAR
83519,GALAXY
83520,GALAXY
83521,GALAXY
83522,GALAXY
83523,GALAXY
83524,GALAXY
83525,GALAXY
83526,STAR
83527,QSO
83528,STAR
83529,GALAXY
83530,GALAXY
83531,GALAXY
83532,STAR
83533,GALAXY
83534,STAR
83535,GALAXY
83536,GALAXY
83537,GALAXY
83538,QSO
83539,GALAXY
83540,STAR
83541,QSO
83542,GALAXY
83543,GALAXY
83544,STAR
83545,GALAXY
83546,STAR
83547,STAR
83548,STAR
83549,QSO
83550,GALAXY
83551,STAR
83552,STAR
83553,GALAXY
83554,STAR
83555,STAR
83556,QSO
83557,GALAXY
83558,GALAXY
83559,GALAXY
83560,STAR
83561,STAR
83562,STAR
83563,STAR
83564,STAR
83565,GALAXY
83566,GALAXY
83567,GALAXY
83568,STAR
83569,STAR
83570,QSO
83571,QSO
83572,GALAXY
83573,GALAXY
83574,GALAXY
83575,GALAXY
83576,GALAXY
83577,STAR
83578,GALAXY
83579,STAR
83580,STAR
83581,GALAXY
83582,STAR
83583,GALAXY
83584,QSO
83585,STAR
83586,GALAXY
83587,GALAXY
83588,GALAXY
83589,GALAXY
83590,STAR
83591,QSO
83592,STAR
83593,GALAXY
83594,GALAXY
83595,GALAXY
83596,GALAXY
83597,GALAXY
83598,QSO
83599,STAR
83600,STAR
83601,QSO
83602,GALAXY
83603,STAR
83604,GALAXY
83605,STAR
83606,STAR
83607,STAR
83608,GALAXY
83609,GALAXY
83610,QSO
83611,GALAXY
83612,GALAXY
83613,STAR
83614,GALAXY
83615,GALAXY
83616,STAR
83617,STAR
83618,STAR
83619,GALAXY
83620,GALAXY
83621,GALAXY
83622,STAR
83623,STAR
83624,STAR
83625,QSO
83626,GALAXY
83627,GALAXY
83628,GALAXY
83629,GALAXY
83630,STAR
83631,STAR
83632,GALAXY
83633,STAR
83634,STAR
83635,STAR
83636,STAR
83637,QSO
83638,QSO
83639,STAR
83640,STAR
83641,QSO
83642,STAR
83643,STAR
83644,GALAXY
83645,STAR
83646,STAR
83647,GALAXY
83648,GALAXY
83649,GALAXY
83650,GALAXY
83651,QSO
83652,STAR
83653,GALAXY
83654,GALAXY
83655,QSO
83656,STAR
83657,GALAXY
83658,GALAXY
83659,QSO
83660,GALAXY
83661,GALAXY
83662,QSO
83663,STAR
83664,STAR
83665,GALAXY
83666,GALAXY
83667,GALAXY
83668,GALAXY
83669,GALAXY
83670,GALAXY
83671,GALAXY
83672,STAR
83673,STAR
83674,QSO
83675,STAR
83676,STAR
83677,GALAXY
83678,GALAXY
83679,GALAXY
83680,GALAXY
83681,GALAXY
83682,QSO
83683,STAR
83684,STAR
83685,GALAXY
83686,GALAXY
83687,GALAXY
83688,GALAXY
83689,STAR
83690,QSO
83691,GALAXY
83692,GALAXY
83693,GALAXY
83694,GALAXY
83695,STAR
83696,QSO
83697,GALAXY
83698,QSO
83699,STAR
83700,QSO
83701,STAR
83702,GALAXY
83703,GALAXY
83704,GALAXY
83705,STAR
83706,STAR
83707,QSO
83708,QSO
83709,GALAXY
83710,GALAXY
83711,GALAXY
83712,GALAXY
83713,STAR
83714,STAR
83715,QSO
83716,STAR
83717,STAR
83718,GALAXY
83719,GALAXY
83720,GALAXY
83721,GALAXY
83722,QSO
83723,GALAXY
83724,GALAXY
83725,STAR
83726,GALAXY
83727,GALAXY
83728,GALAXY
83729,STAR
83730,QSO
83731,STAR
83732,GALAXY
83733,GALAXY
83734,GALAXY
83735,STAR
83736,QSO
83737,STAR
83738,GALAXY
83739,GALAXY
83740,GALAXY
83741,GALAXY
83742,STAR
83743,STAR
83744,STAR
83745,QSO
83746,QSO
83747,STAR
83748,GALAXY
83749,GALAXY
83750,GALAXY
83751,STAR
83752,GALAXY
83753,STAR
83754,GALAXY
83755,STAR
83756,GALAXY
83757,GALAXY
83758,GALAXY
83759,GALAXY
83760,GALAXY
83761,QSO
83762,QSO
83763,STAR
83764,STAR
83765,GALAXY
83766,GALAXY
83767,STAR
83768,GALAXY
83769,GALAXY
83770,GALAXY
83771,GALAXY
83772,GALAXY
83773,QSO
83774,GALAXY
83775,STAR
83776,GALAXY
83777,STAR
83778,GALAXY
83779,STAR
83780,STAR
83781,GALAXY
83782,GALAXY
83783,GALAXY
83784,STAR
83785,STAR
83786,GALAXY
83787,GALAXY
83788,GALAXY
83789,GALAXY
83790,GALAXY
83791,STAR
83792,STAR
83793,GALAXY
83794,STAR
83795,STAR
83796,STAR
83797,QSO
83798,GALAXY
83799,QSO
83800,GALAXY
83801,QSO
83802,QSO
83803,STAR
83804,GALAXY
83805,GALAXY
83806,GALAXY
83807,GALAXY
83808,STAR
83809,STAR
83810,STAR
83811,STAR
83812,GALAXY
83813,STAR
83814,GALAXY
83815,STAR
83816,STAR
83817,QSO
83818,STAR
83819,STAR
83820,STAR
83821,QSO
83822,STAR
83823,STAR
83824,STAR
83825,GALAXY
83826,GALAXY
83827,QSO
83828,GALAXY
83829,STAR
83830,GALAXY
83831,QSO
83832,STAR
83833,GALAXY
83834,QSO
83835,GALAXY
83836,QSO
83837,GALAXY
83838,GALAXY
83839,QSO
83840,GALAXY
83841,GALAXY
83842,GALAXY
83843,GALAXY
83844,GALAXY
83845,STAR
83846,GALAXY
83847,GALAXY
83848,GALAXY
83849,STAR
83850,QSO
83851,STAR
83852,GALAXY
83853,GALAXY
83854,GALAXY
83855,STAR
83856,GALAXY
83857,QSO
83858,QSO
83859,STAR
83860,QSO
83861,STAR
83862,GALAXY
83863,GALAXY
83864,STAR
83865,STAR
83866,STAR
83867,STAR
83868,STAR
83869,GALAXY
83870,GALAXY
83871,STAR
83872,STAR
83873,STAR
83874,STAR
83875,GALAXY
83876,GALAXY
83877,GALAXY
83878,STAR
83879,GALAXY
83880,GALAXY
83881,STAR
83882,STAR
83883,STAR
83884,STAR
83885,GALAXY
83886,STAR
83887,GALAXY
83888,STAR
83889,STAR
83890,GALAXY
83891,GALAXY
83892,STAR
83893,STAR
83894,STAR
83895,STAR
83896,GALAXY
83897,GALAXY
83898,GALAXY
83899,GALAXY
83900,GALAXY
83901,GALAXY
83902,STAR
83903,GALAXY
83904,GALAXY
83905,GALAXY
83906,GALAXY
83907,STAR
83908,STAR
83909,GALAXY
83910,GALAXY
83911,GALAXY
83912,QSO
83913,GALAXY
83914,GALAXY
83915,STAR
83916,GALAXY
83917,QSO
83918,GALAXY
83919,GALAXY
83920,STAR
83921,STAR
83922,GALAXY
83923,GALAXY
83924,GALAXY
83925,GALAXY
83926,GALAXY
83927,GALAXY
83928,GALAXY
83929,STAR
83930,STAR
83931,STAR
83932,GALAXY
83933,GALAXY
83934,GALAXY
83935,GALAXY
83936,STAR
83937,GALAXY
83938,STAR
83939,GALAXY
83940,GALAXY
83941,STAR
83942,STAR
83943,GALAXY
83944,GALAXY
83945,STAR
83946,GALAXY
83947,STAR
83948,STAR
83949,GALAXY
83950,STAR
83951,QSO
83952,GALAXY
83953,GALAXY
83954,STAR
83955,GALAXY
83956,GALAXY
83957,GALAXY
83958,GALAXY
83959,GALAXY
83960,GALAXY
83961,GALAXY
83962,GALAXY
83963,STAR
83964,STAR
83965,GALAXY
83966,STAR
83967,GALAXY
83968,GALAXY
83969,STAR
83970,GALAXY
83971,STAR
83972,GALAXY
83973,STAR
83974,GALAXY
83975,GALAXY
83976,GALAXY
83977,GALAXY
83978,GALAXY
83979,STAR
83980,QSO
83981,QSO
83982,QSO
83983,STAR
83984,STAR
83985,STAR
83986,STAR
83987,STAR
83988,GALAXY
83989,GALAXY
83990,STAR
83991,STAR
83992,GALAXY
83993,GALAXY
83994,GALAXY
83995,STAR
83996,STAR
83997,QSO
83998,STAR
83999,STAR
84000,GALAXY
84001,GALAXY
84002,GALAXY
84003,GALAXY
84004,GALAXY
84005,GALAXY
84006,GALAXY
84007,STAR
84008,GALAXY
84009,STAR
84010,QSO
84011,GALAXY
84012,GALAXY
84013,GALAXY
84014,GALAXY
84015,QSO
84016,STAR
84017,STAR
84018,QSO
84019,GALAXY
84020,QSO
84021,GALAXY
84022,STAR
84023,STAR
84024,GALAXY
84025,STAR
84026,QSO
84027,GALAXY
84028,STAR
84029,GALAXY
84030,STAR
84031,QSO
84032,STAR
84033,STAR
84034,GALAXY
84035,GALAXY
84036,STAR
84037,GALAXY
84038,STAR
84039,GALAXY
84040,GALAXY
84041,GALAXY
84042,GALAXY
84043,QSO
84044,GALAXY
84045,GALAXY
84046,STAR
84047,GALAXY
84048,STAR
84049,GALAXY
84050,GALAXY
84051,GALAXY
84052,GALAXY
84053,GALAXY
84054,GALAXY
84055,GALAXY
84056,GALAXY
84057,STAR
84058,STAR
84059,QSO
84060,STAR
84061,GALAXY
84062,STAR
84063,GALAXY
84064,GALAXY
84065,STAR
84066,GALAXY
84067,STAR
84068,STAR
84069,GALAXY
84070,QSO
84071,QSO
84072,QSO
84073,QSO
84074,STAR
84075,STAR
84076,GALAXY
84077,STAR
84078,STAR
84079,QSO
84080,QSO
84081,STAR
84082,GALAXY
84083,GALAXY
84084,GALAXY
84085,QSO
84086,GALAXY
84087,GALAXY
84088,GALAXY
84089,GALAXY
84090,STAR
84091,STAR
84092,QSO
84093,STAR
84094,STAR
84095,GALAXY
84096,GALAXY
84097,GALAXY
84098,GALAXY
84099,QSO
84100,GALAXY
84101,GALAXY
84102,STAR
84103,STAR
84104,STAR
84105,GALAXY
84106,STAR
84107,QSO
84108,STAR
84109,QSO
84110,STAR
84111,GALAXY
84112,STAR
84113,STAR
84114,QSO
84115,STAR
84116,GALAXY
84117,GALAXY
84118,STAR
84119,GALAXY
84120,GALAXY
84121,GALAXY
84122,GALAXY
84123,GALAXY
84124,STAR
84125,GALAXY
84126,STAR
84127,GALAXY
84128,GALAXY
84129,GALAXY
84130,STAR
84131,STAR
84132,GALAXY
84133,GALAXY
84134,GALAXY
84135,GALAXY
84136,STAR
84137,GALAXY
84138,GALAXY
84139,GALAXY
84140,GALAXY
84141,GALAXY
84142,QSO
84143,STAR
84144,GALAXY
84145,GALAXY
84146,GALAXY
84147,GALAXY
84148,STAR
84149,STAR
84150,STAR
84151,STAR
84152,STAR
84153,STAR
84154,GALAXY
84155,GALAXY
84156,GALAXY
84157,GALAXY
84158,GALAXY
84159,QSO
84160,GALAXY
84161,GALAXY
84162,STAR
84163,GALAXY
84164,STAR
84165,STAR
84166,GALAXY
84167,GALAXY
84168,GALAXY
84169,GALAXY
84170,STAR
84171,GALAXY
84172,GALAXY
84173,STAR
84174,STAR
84175,STAR
84176,GALAXY
84177,QSO
84178,GALAXY
84179,STAR
84180,GALAXY
84181,GALAXY
84182,GALAXY
84183,GALAXY
84184,GALAXY
84185,GALAXY
84186,GALAXY
84187,GALAXY
84188,GALAXY
84189,GALAXY
84190,GALAXY
84191,GALAXY
84192,GALAXY
84193,GALAXY
84194,QSO
84195,GALAXY
84196,GALAXY
84197,GALAXY
84198,GALAXY
84199,GALAXY
84200,GALAXY
84201,GALAXY
84202,GALAXY
84203,GALAXY
84204,QSO
84205,STAR
84206,STAR
84207,GALAXY
84208,GALAXY
84209,GALAXY
84210,GALAXY
84211,STAR
84212,GALAXY
84213,STAR
84214,STAR
84215,STAR
84216,STAR
84217,STAR
84218,QSO
84219,QSO
84220,GALAXY
84221,GALAXY
84222,STAR
84223,GALAXY
84224,GALAXY
84225,GALAXY
84226,GALAXY
84227,GALAXY
84228,GALAXY
84229,STAR
84230,QSO
84231,GALAXY
84232,STAR
84233,STAR
84234,STAR
84235,GALAXY
84236,GALAXY
84237,GALAXY
84238,STAR
84239,QSO
84240,STAR
84241,QSO
84242,GALAXY
84243,GALAXY
84244,GALAXY
84245,STAR
84246,STAR
84247,GALAXY
84248,STAR
84249,STAR
84250,GALAXY
84251,GALAXY
84252,QSO
84253,GALAXY
84254,GALAXY
84255,STAR
84256,GALAXY
84257,STAR
84258,STAR
84259,GALAXY
84260,GALAXY
84261,STAR
84262,QSO
84263,GALAXY
84264,QSO
84265,STAR
84266,STAR
84267,STAR
84268,STAR
84269,STAR
84270,GALAXY
84271,GALAXY
84272,GALAXY
84273,GALAXY
84274,STAR
84275,GALAXY
84276,STAR
84277,GALAXY
84278,QSO
84279,GALAXY
84280,GALAXY
84281,STAR
84282,STAR
84283,GALAXY
84284,STAR
84285,STAR
84286,GALAXY
84287,STAR
84288,GALAXY
84289,GALAXY
84290,GALAXY
84291,GALAXY
84292,STAR
84293,STAR
84294,GALAXY
84295,STAR
84296,STAR
84297,GALAXY
84298,GALAXY
84299,GALAXY
84300,STAR
84301,STAR
84302,GALAXY
84303,STAR
84304,GALAXY
84305,QSO
84306,QSO
84307,GALAXY
84308,GALAXY
84309,GALAXY
84310,STAR
84311,GALAXY
84312,GALAXY
84313,GALAXY
84314,GALAXY
84315,GALAXY
84316,STAR
84317,GALAXY
84318,GALAXY
84319,STAR
84320,GALAXY
84321,GALAXY
84322,STAR
84323,GALAXY
84324,QSO
84325,GALAXY
84326,GALAXY
84327,GALAXY
84328,STAR
84329,QSO
84330,STAR
84331,STAR
84332,QSO
84333,STAR
84334,GALAXY
84335,GALAXY
84336,GALAXY
84337,GALAXY
84338,GALAXY
84339,STAR
84340,GALAXY
84341,STAR
84342,STAR
84343,GALAXY
84344,GALAXY
84345,GALAXY
84346,GALAXY
84347,QSO
84348,STAR
84349,STAR
84350,STAR
84351,STAR
84352,GALAXY
84353,STAR
84354,STAR
84355,GALAXY
84356,GALAXY
84357,STAR
84358,STAR
84359,GALAXY
84360,STAR
84361,STAR
84362,GALAXY
84363,STAR
84364,STAR
84365,STAR
84366,GALAXY
84367,QSO
84368,GALAXY
84369,GALAXY
84370,STAR
84371,GALAXY
84372,GALAXY
84373,STAR
84374,STAR
84375,GALAXY
84376,GALAXY
84377,GALAXY
84378,GALAXY
84379,QSO
84380,GALAXY
84381,STAR
84382,STAR
84383,STAR
